gene	species
GUT_GENOME172487_00148	102454
GUT_GENOME172487_01959	102454
GUT_GENOME172507_00494	102454
GUT_GENOME172507_00547	102454
GUT_GENOME174054_01513	102454
GUT_GENOME174054_01801	102454
GUT_GENOME175507_01627	102454
GUT_GENOME175528_01130	102454
GUT_GENOME175685_00615	102454
GUT_GENOME176181_00132	102454
GUT_GENOME176181_00977	102454
GUT_GENOME176181_00991	102454
GUT_GENOME176181_01441	102454
GUT_GENOME176181_01512	102454
GUT_GENOME176226_00423	102454
GUT_GENOME176226_00709	102454
GUT_GENOME176226_00827	102454
GUT_GENOME176226_00910	102454
GUT_GENOME176226_01272	102454
GUT_GENOME176226_01417	102454
GUT_GENOME176226_01430	102454
GUT_GENOME176233_00305	102454
GUT_GENOME176233_00461	102454
GUT_GENOME176233_00555	102454
GUT_GENOME176233_00637	102454
GUT_GENOME176233_00638	102454
GUT_GENOME176233_00983	102454
GUT_GENOME176233_01117	102454
GUT_GENOME176233_01295	102454
GUT_GENOME176238_00008	102454
GUT_GENOME176238_00176	102454
GUT_GENOME176238_00312	102454
GUT_GENOME176238_00476	102454
GUT_GENOME176238_00774	102454
GUT_GENOME176238_01240	102454
GUT_GENOME176238_01567	102454
GUT_GENOME176242_00036	102454
GUT_GENOME176242_01027	102454
GUT_GENOME176242_01180	102454
GUT_GENOME176242_01570	102454
GUT_GENOME178299_00173	102454
GUT_GENOME178299_01896	102454
GUT_GENOME179104_00416	102454
GUT_GENOME179260_00157	102454
GUT_GENOME179964_00392	102454
GUT_GENOME180033_01254	102454
GUT_GENOME180093_02062	102454
GUT_GENOME180894_00691	102454
GUT_GENOME180894_00753	102454
GUT_GENOME180894_00799	102454
GUT_GENOME180894_00952	102454
GUT_GENOME180894_01061	102454
GUT_GENOME180894_01594	102454
GUT_GENOME181627_00880	102454
GUT_GENOME181627_02069	102454
GUT_GENOME181678_01537	102454
GUT_GENOME181678_02056	102454
GUT_GENOME182890_01597	102454
GUT_GENOME183101_01374	102454
GUT_GENOME183106_02152	102454
GUT_GENOME183148_02202	102454
GUT_GENOME183344_02068	102454
GUT_GENOME183512_01619	102454
GUT_GENOME183700_01693	102454
GUT_GENOME183962_00665	102454
GUT_GENOME184347_01139	102454
GUT_GENOME184435_00180	102454
GUT_GENOME184435_00849	102454
GUT_GENOME184510_01714	102454
GUT_GENOME185465_00472	102454
GUT_GENOME185465_01474	102454
GUT_GENOME185542_01699	102454
GUT_GENOME185726_00037	102454
GUT_GENOME185726_00164	102454
GUT_GENOME185726_00374	102454
GUT_GENOME185726_00761	102454
GUT_GENOME185726_01224	102454
GUT_GENOME185726_01710	102454
GUT_GENOME185945_00630	102454
GUT_GENOME185945_01159	102454
GUT_GENOME186066_01538	102454
GUT_GENOME187582_00582	102454
GUT_GENOME187582_00600	102454
GUT_GENOME187582_00947	102454
GUT_GENOME187582_01290	102454
GUT_GENOME187582_01675	102454
GUT_GENOME188640_01758	102454
GUT_GENOME193144_00121	102454
GUT_GENOME193144_00315	102454
GUT_GENOME193144_01462	102454
GUT_GENOME194978_00582	102454
GUT_GENOME196551_01515	102454
GUT_GENOME197051_01167	102454
GUT_GENOME197397_00530	102454
GUT_GENOME197742_00194	102454
GUT_GENOME197930_00124	102454
GUT_GENOME197930_00438	102454
GUT_GENOME197930_01071	102454
GUT_GENOME197930_01326	102454
GUT_GENOME197930_01410	102454
GUT_GENOME197930_01411	102454
GUT_GENOME201229_00392	102454
GUT_GENOME201229_01326	102454
GUT_GENOME204136_00878	102454
GUT_GENOME204136_00904	102454
GUT_GENOME204404_00644	102454
GUT_GENOME204577_00218	102454
GUT_GENOME204577_00668	102454
GUT_GENOME204577_01993	102454
GUT_GENOME204577_02174	102454
GUT_GENOME204908_00047	102454
GUT_GENOME205076_00259	102454
GUT_GENOME205076_01571	102454
GUT_GENOME205719_00616	102454
GUT_GENOME205729_00491	102454
GUT_GENOME205729_00682	102454
GUT_GENOME205760_00344	102454
GUT_GENOME205760_00905	102454
GUT_GENOME205760_01618	102454
GUT_GENOME205760_01856	102454
GUT_GENOME206226_00236	102454
GUT_GENOME206226_01515	102454
GUT_GENOME206234_00067	102454
GUT_GENOME206234_00161	102454
GUT_GENOME206234_00909	102454
GUT_GENOME206234_01186	102454
GUT_GENOME206234_01492	102454
GUT_GENOME206234_01687	102454
GUT_GENOME206863_01419	102454
GUT_GENOME207092_00851	102454
GUT_GENOME207092_01298	102454
GUT_GENOME207092_01423	102454
GUT_GENOME207092_01539	102454
GUT_GENOME207110_00437	102454
GUT_GENOME207110_01191	102454
GUT_GENOME207129_02022	102454
GUT_GENOME208321_01287	102454
GUT_GENOME208399_01491	102454
GUT_GENOME208399_01500	102454
GUT_GENOME208399_01710	102454
GUT_GENOME208417_01087	102454
GUT_GENOME208796_01081	102454
GUT_GENOME208936_00428	102454
GUT_GENOME208936_00870	102454
GUT_GENOME208936_00999	102454
GUT_GENOME209145_00589	102454
GUT_GENOME209145_00658	102454
GUT_GENOME209145_01010	102454
GUT_GENOME209145_01093	102454
GUT_GENOME209145_01189	102454
GUT_GENOME209155_00268	102454
GUT_GENOME209184_00222	102454
GUT_GENOME209184_00785	102454
GUT_GENOME209314_01459	102454
GUT_GENOME209586_01732	102454
GUT_GENOME209642_00244	102454
GUT_GENOME209642_00553	102454
GUT_GENOME209671_00794	102454
GUT_GENOME209682_01232	102454
GUT_GENOME209705_01760	102454
GUT_GENOME209727_01163	102454
GUT_GENOME209727_01272	102454
GUT_GENOME209741_00216	102454
GUT_GENOME209741_01058	102454
GUT_GENOME210299_00462	102454
GUT_GENOME210472_02209	102454
GUT_GENOME210533_00586	102454
GUT_GENOME210729_02074	102454
GUT_GENOME211003_01369	102454
GUT_GENOME211489_00390	102454
GUT_GENOME211489_01645	102454
GUT_GENOME211598_02098	102454
GUT_GENOME211711_00444	102454
GUT_GENOME211711_00465	102454
GUT_GENOME211719_01940	102454
GUT_GENOME211737_00540	102454
GUT_GENOME211790_00352	102454
GUT_GENOME211790_01260	102454
GUT_GENOME211790_01395	102454
GUT_GENOME212779_00598	102454
GUT_GENOME213980_00528	102454
GUT_GENOME214115_01435	102454
GUT_GENOME214454_01237	102454
GUT_GENOME214587_00933	102454
GUT_GENOME214737_00735	102454
GUT_GENOME214737_02272	102454
GUT_GENOME214737_02383	102454
GUT_GENOME214777_00839	102454
GUT_GENOME214989_00292	102454
GUT_GENOME214989_01859	102454
GUT_GENOME215240_00207	102454
GUT_GENOME215240_01799	102454
GUT_GENOME215382_00046	102454
GUT_GENOME215487_00403	102454
GUT_GENOME215541_01660	102454
GUT_GENOME216141_00065	102454
GUT_GENOME216789_00437	102454
GUT_GENOME217261_01113	102454
GUT_GENOME217459_01187	102454
GUT_GENOME217481_01618	102454
GUT_GENOME217722_00156	102454
GUT_GENOME218027_01880	102454
GUT_GENOME218894_02352	102454
GUT_GENOME219427_01533	102454
GUT_GENOME220056_01536	102454
GUT_GENOME220365_01956	102454
GUT_GENOME221238_00820	102454
GUT_GENOME222743_01045	102454
GUT_GENOME222743_01561	102454
GUT_GENOME223342_00132	102454
GUT_GENOME223342_01481	102454
GUT_GENOME223352_00308	102454
GUT_GENOME223352_01043	102454
GUT_GENOME223413_01384	102454
GUT_GENOME223413_02047	102454
GUT_GENOME223515_02075	102454
GUT_GENOME223793_00863	102454
GUT_GENOME223793_01707	102454
GUT_GENOME223832_01915	102454
GUT_GENOME224002_00427	102454
GUT_GENOME224002_00681	102454
GUT_GENOME224100_01856	102454
GUT_GENOME224266_00134	102454
GUT_GENOME224266_00670	102454
GUT_GENOME224306_01785	102454
GUT_GENOME224871_01050	102454
GUT_GENOME224871_01133	102454
GUT_GENOME225257_00633	102454
GUT_GENOME225257_01172	102454
GUT_GENOME225421_00285	102454
GUT_GENOME225491_01750	102454
GUT_GENOME225556_01500	102454
GUT_GENOME226827_00353	102454
GUT_GENOME226827_01098	102454
GUT_GENOME240721_00373	102454
GUT_GENOME241782_01973	102454
GUT_GENOME241871_01336	102454
GUT_GENOME242975_00304	102454
GUT_GENOME243181_00171	102454
GUT_GENOME243439_00510	102454
GUT_GENOME243439_01420	102454
GUT_GENOME243531_01943	102454
GUT_GENOME243531_02080	102454
GUT_GENOME244107_01019	102454
GUT_GENOME245300_01016	102454
GUT_GENOME246300_00056	102454
GUT_GENOME246776_01720	102454
GUT_GENOME246776_01925	102454
GUT_GENOME246777_00279	102454
GUT_GENOME247481_00183	102454
GUT_GENOME247481_01360	102454
GUT_GENOME247500_00983	102454
GUT_GENOME247609_01303	102454
GUT_GENOME249548_00005	102454
GUT_GENOME249548_00006	102454
GUT_GENOME249646_01667	102454
GUT_GENOME249646_02158	102454
GUT_GENOME249849_00497	102454
GUT_GENOME249849_00979	102454
GUT_GENOME249849_01052	102454
GUT_GENOME249849_01128	102454
GUT_GENOME249849_01381	102454
GUT_GENOME250776_01505	102454
GUT_GENOME251890_00773	102454
GUT_GENOME251963_00888	102454
GUT_GENOME252260_01222	102454
GUT_GENOME252260_01502	102454
GUT_GENOME252440_00076	102454
GUT_GENOME252440_01266	102454
GUT_GENOME252440_01779	102454
GUT_GENOME252615_00665	102454
GUT_GENOME253189_00880	102454
GUT_GENOME254425_02034	102454
GUT_GENOME254637_01258	102454
GUT_GENOME254637_02094	102454
GUT_GENOME255177_00788	102454
GUT_GENOME255407_00078	102454
GUT_GENOME256995_01644	102454
GUT_GENOME256995_01698	102454
GUT_GENOME256995_01885	102454
GUT_GENOME258735_00236	102454
GUT_GENOME258735_01339	102454
GUT_GENOME259071_01535	102454
GUT_GENOME259335_00187	102454
GUT_GENOME259335_00573	102454
GUT_GENOME259335_00741	102454
GUT_GENOME259335_01184	102454
GUT_GENOME259648_00301	102454
GUT_GENOME259648_00889	102454
GUT_GENOME260082_00942	102454
GUT_GENOME260082_01195	102454
GUT_GENOME260393_00593	102454
GUT_GENOME260393_00730	102454
GUT_GENOME260393_00971	102454
GUT_GENOME260630_00864	102454
GUT_GENOME260630_01291	102454
GUT_GENOME261354_01643	102454
GUT_GENOME263004_00568	102454
GUT_GENOME263004_00648	102454
GUT_GENOME263114_01729	102454
GUT_GENOME264619_00767	102454
GUT_GENOME264947_01122	102454
GUT_GENOME267237_02003	102454
GUT_GENOME267346_00930	102454
GUT_GENOME268742_01040	102454
GUT_GENOME269083_00694	102454
GUT_GENOME271168_01280	102454
GUT_GENOME271168_01329	102454
GUT_GENOME272639_02087	102454
GUT_GENOME272940_00167	102454
GUT_GENOME272987_00941	102454
GUT_GENOME273247_02292	102454
GUT_GENOME273674_00331	102454
GUT_GENOME274732_01140	102454
GUT_GENOME277526_00874	102454
GUT_GENOME277660_01908	102454
GUT_GENOME277742_01187	102454
GUT_GENOME278179_01404	102454
GUT_GENOME278535_00081	102454
GUT_GENOME278535_00474	102454
GUT_GENOME280331_01539	102454
GUT_GENOME281480_01607	102454
GUT_GENOME282011_01497	102454
GUT_GENOME282070_00103	102454
GUT_GENOME282070_00583	102454
GUT_GENOME283045_00346	102454
GUT_GENOME283923_02013	102454
GUT_GENOME284095_00737	102454
GUT_GENOME284095_01177	102454
GUT_GENOME284426_00056	102454
GUT_GENOME284426_00059	102454
GUT_GENOME285347_00053	102454
GUT_GENOME285347_00567	102454
GUT_GENOME285380_00961	102454
GUT_GENOME000435_00007	102469
GUT_GENOME000435_00011	102469
GUT_GENOME000435_00016	102469
GUT_GENOME000435_00021	102469
GUT_GENOME000435_00027	102469
GUT_GENOME000435_00028	102469
GUT_GENOME000435_00029	102469
GUT_GENOME000435_00030	102469
GUT_GENOME000435_00033	102469
GUT_GENOME000435_00034	102469
GUT_GENOME000435_00035	102469
GUT_GENOME000435_00040	102469
GUT_GENOME000435_00045	102469
GUT_GENOME000435_00050	102469
GUT_GENOME000435_00052	102469
GUT_GENOME000435_00053	102469
GUT_GENOME000435_00055	102469
GUT_GENOME000435_00056	102469
GUT_GENOME000435_00059	102469
GUT_GENOME000435_00060	102469
GUT_GENOME000435_00063	102469
GUT_GENOME000435_00064	102469
GUT_GENOME000435_00066	102469
GUT_GENOME000435_00068	102469
GUT_GENOME000435_00069	102469
GUT_GENOME000435_00075	102469
GUT_GENOME000435_00077	102469
GUT_GENOME000435_00081	102469
GUT_GENOME000435_00083	102469
GUT_GENOME000435_00088	102469
GUT_GENOME000435_00089	102469
GUT_GENOME000435_00092	102469
GUT_GENOME000435_00093	102469
GUT_GENOME000435_00094	102469
GUT_GENOME000435_00095	102469
GUT_GENOME000435_00102	102469
GUT_GENOME000435_00106	102469
GUT_GENOME000435_00114	102469
GUT_GENOME000435_00117	102469
GUT_GENOME000435_00124	102469
GUT_GENOME000435_00127	102469
GUT_GENOME000435_00129	102469
GUT_GENOME000435_00130	102469
GUT_GENOME000435_00134	102469
GUT_GENOME000435_00136	102469
GUT_GENOME000435_00163	102469
GUT_GENOME000435_00164	102469
GUT_GENOME000435_00168	102469
GUT_GENOME000435_00175	102469
GUT_GENOME000435_00176	102469
GUT_GENOME000435_00238	102469
GUT_GENOME000435_00244	102469
GUT_GENOME000435_00245	102469
GUT_GENOME000435_00246	102469
GUT_GENOME000435_00247	102469
GUT_GENOME000435_00248	102469
GUT_GENOME000435_00255	102469
GUT_GENOME000435_00257	102469
GUT_GENOME000435_00306	102469
GUT_GENOME000435_00307	102469
GUT_GENOME000435_00308	102469
GUT_GENOME000435_00309	102469
GUT_GENOME000435_00310	102469
GUT_GENOME000435_00311	102469
GUT_GENOME000435_00312	102469
GUT_GENOME000435_00313	102469
GUT_GENOME000435_00316	102469
GUT_GENOME000435_00318	102469
GUT_GENOME000435_00321	102469
GUT_GENOME000435_00324	102469
GUT_GENOME000435_00326	102469
GUT_GENOME000435_00327	102469
GUT_GENOME000435_00328	102469
GUT_GENOME000435_00329	102469
GUT_GENOME000435_00330	102469
GUT_GENOME000435_00332	102469
GUT_GENOME000435_00333	102469
GUT_GENOME000435_00334	102469
GUT_GENOME000435_00336	102469
GUT_GENOME000435_00337	102469
GUT_GENOME000435_00338	102469
GUT_GENOME000435_00344	102469
GUT_GENOME000435_00346	102469
GUT_GENOME000435_00347	102469
GUT_GENOME000435_00350	102469
GUT_GENOME000435_00354	102469
GUT_GENOME000435_00355	102469
GUT_GENOME000435_00359	102469
GUT_GENOME000435_00361	102469
GUT_GENOME000435_00364	102469
GUT_GENOME000435_00367	102469
GUT_GENOME000435_00368	102469
GUT_GENOME000435_00370	102469
GUT_GENOME000435_00372	102469
GUT_GENOME000435_00385	102469
GUT_GENOME000435_00390	102469
GUT_GENOME000435_00404	102469
GUT_GENOME000435_00405	102469
GUT_GENOME000435_00407	102469
GUT_GENOME000435_00408	102469
GUT_GENOME000435_00409	102469
GUT_GENOME000435_00412	102469
GUT_GENOME000435_00413	102469
GUT_GENOME000435_00414	102469
GUT_GENOME000435_00418	102469
GUT_GENOME000435_00419	102469
GUT_GENOME000435_00420	102469
GUT_GENOME000435_00421	102469
GUT_GENOME000435_00422	102469
GUT_GENOME000435_00423	102469
GUT_GENOME000435_00427	102469
GUT_GENOME000435_00428	102469
GUT_GENOME000435_00429	102469
GUT_GENOME000435_00430	102469
GUT_GENOME000435_00432	102469
GUT_GENOME000435_00433	102469
GUT_GENOME000435_00434	102469
GUT_GENOME000435_00435	102469
GUT_GENOME000435_00436	102469
GUT_GENOME000435_00438	102469
GUT_GENOME000435_00439	102469
GUT_GENOME000435_00440	102469
GUT_GENOME000435_00443	102469
GUT_GENOME000435_00452	102469
GUT_GENOME000435_00464	102469
GUT_GENOME000435_00521	102469
GUT_GENOME000435_00523	102469
GUT_GENOME000435_00525	102469
GUT_GENOME000435_00532	102469
GUT_GENOME000435_00536	102469
GUT_GENOME000435_00543	102469
GUT_GENOME000435_00552	102469
GUT_GENOME000435_00554	102469
GUT_GENOME000435_00559	102469
GUT_GENOME000435_00565	102469
GUT_GENOME000435_00567	102469
GUT_GENOME000435_00568	102469
GUT_GENOME000435_00569	102469
GUT_GENOME000435_00579	102469
GUT_GENOME000435_00582	102469
GUT_GENOME000435_00584	102469
GUT_GENOME000435_00600	102469
GUT_GENOME000435_00603	102469
GUT_GENOME000435_00606	102469
GUT_GENOME000435_00607	102469
GUT_GENOME000435_00608	102469
GUT_GENOME000435_00612	102469
GUT_GENOME000435_00615	102469
GUT_GENOME000435_00616	102469
GUT_GENOME000435_00617	102469
GUT_GENOME000435_00618	102469
GUT_GENOME000435_00619	102469
GUT_GENOME000435_00620	102469
GUT_GENOME000435_00621	102469
GUT_GENOME000435_00623	102469
GUT_GENOME000435_00625	102469
GUT_GENOME000435_00628	102469
GUT_GENOME000435_00631	102469
GUT_GENOME000435_00637	102469
GUT_GENOME000435_00641	102469
GUT_GENOME000435_00642	102469
GUT_GENOME000435_00647	102469
GUT_GENOME000435_00649	102469
GUT_GENOME000435_00657	102469
GUT_GENOME000435_00663	102469
GUT_GENOME000435_00667	102469
GUT_GENOME000435_00669	102469
GUT_GENOME000435_00680	102469
GUT_GENOME000435_00682	102469
GUT_GENOME000435_00683	102469
GUT_GENOME000435_00685	102469
GUT_GENOME000435_00686	102469
GUT_GENOME000435_00689	102469
GUT_GENOME000435_00691	102469
GUT_GENOME000435_00694	102469
GUT_GENOME000435_00695	102469
GUT_GENOME000435_00697	102469
GUT_GENOME000435_00699	102469
GUT_GENOME000435_00700	102469
GUT_GENOME000435_00705	102469
GUT_GENOME000435_00708	102469
GUT_GENOME000435_00709	102469
GUT_GENOME000435_00712	102469
GUT_GENOME000435_00715	102469
GUT_GENOME000435_00716	102469
GUT_GENOME000435_00717	102469
GUT_GENOME000435_00718	102469
GUT_GENOME000435_00719	102469
GUT_GENOME000435_00722	102469
GUT_GENOME000435_00724	102469
GUT_GENOME000435_00725	102469
GUT_GENOME000435_00735	102469
GUT_GENOME000435_00738	102469
GUT_GENOME000435_00752	102469
GUT_GENOME000435_00753	102469
GUT_GENOME000435_00767	102469
GUT_GENOME000435_00768	102469
GUT_GENOME000435_00770	102469
GUT_GENOME000435_00777	102469
GUT_GENOME000435_00779	102469
GUT_GENOME000435_00785	102469
GUT_GENOME000435_00786	102469
GUT_GENOME000435_00793	102469
GUT_GENOME000435_00794	102469
GUT_GENOME000435_00795	102469
GUT_GENOME000435_00797	102469
GUT_GENOME000435_00806	102469
GUT_GENOME000435_00807	102469
GUT_GENOME000435_00808	102469
GUT_GENOME000435_00812	102469
GUT_GENOME000435_00815	102469
GUT_GENOME000435_00819	102469
GUT_GENOME000435_00822	102469
GUT_GENOME000435_00825	102469
GUT_GENOME000435_00826	102469
GUT_GENOME000435_00833	102469
GUT_GENOME000435_00836	102469
GUT_GENOME000435_00838	102469
GUT_GENOME000435_00840	102469
GUT_GENOME000435_00841	102469
GUT_GENOME000435_00842	102469
GUT_GENOME000435_00843	102469
GUT_GENOME000435_00844	102469
GUT_GENOME000435_00845	102469
GUT_GENOME000435_00846	102469
GUT_GENOME000435_00847	102469
GUT_GENOME000435_00851	102469
GUT_GENOME000435_00853	102469
GUT_GENOME000435_00855	102469
GUT_GENOME000435_00860	102469
GUT_GENOME000435_00861	102469
GUT_GENOME000435_00862	102469
GUT_GENOME000435_00864	102469
GUT_GENOME000435_00874	102469
GUT_GENOME000435_00879	102469
GUT_GENOME000435_00880	102469
GUT_GENOME000435_00882	102469
GUT_GENOME000435_00884	102469
GUT_GENOME000435_00885	102469
GUT_GENOME000435_00892	102469
GUT_GENOME000435_00900	102469
GUT_GENOME000435_00902	102469
GUT_GENOME000435_00905	102469
GUT_GENOME000435_00906	102469
GUT_GENOME000435_00933	102469
GUT_GENOME000435_00934	102469
GUT_GENOME000435_00935	102469
GUT_GENOME000435_00937	102469
GUT_GENOME000435_00942	102469
GUT_GENOME000435_00943	102469
GUT_GENOME000435_00944	102469
GUT_GENOME000435_00947	102469
GUT_GENOME000435_00956	102469
GUT_GENOME000435_00957	102469
GUT_GENOME000435_00958	102469
GUT_GENOME000435_00962	102469
GUT_GENOME000435_00963	102469
GUT_GENOME000435_00964	102469
GUT_GENOME000435_00969	102469
GUT_GENOME000435_00972	102469
GUT_GENOME000435_00973	102469
GUT_GENOME000435_00974	102469
GUT_GENOME000435_00975	102469
GUT_GENOME000435_00986	102469
GUT_GENOME000435_00990	102469
GUT_GENOME000435_00996	102469
GUT_GENOME000435_01002	102469
GUT_GENOME000435_01005	102469
GUT_GENOME000435_01007	102469
GUT_GENOME000435_01008	102469
GUT_GENOME000435_01012	102469
GUT_GENOME000435_01013	102469
GUT_GENOME000435_01014	102469
GUT_GENOME000435_01015	102469
GUT_GENOME000435_01018	102469
GUT_GENOME000435_01020	102469
GUT_GENOME000435_01021	102469
GUT_GENOME000435_01028	102469
GUT_GENOME000435_01029	102469
GUT_GENOME000435_01035	102469
GUT_GENOME000435_01037	102469
GUT_GENOME000435_01042	102469
GUT_GENOME000435_01043	102469
GUT_GENOME000435_01044	102469
GUT_GENOME000435_01056	102469
GUT_GENOME000435_01059	102469
GUT_GENOME000435_01065	102469
GUT_GENOME000435_01066	102469
GUT_GENOME000435_01071	102469
GUT_GENOME000435_01072	102469
GUT_GENOME000435_01075	102469
GUT_GENOME000435_01077	102469
GUT_GENOME000435_01079	102469
GUT_GENOME000435_01082	102469
GUT_GENOME000435_01083	102469
GUT_GENOME000435_01084	102469
GUT_GENOME000435_01085	102469
GUT_GENOME000435_01087	102469
GUT_GENOME000435_01088	102469
GUT_GENOME000435_01092	102469
GUT_GENOME000435_01095	102469
GUT_GENOME000435_01096	102469
GUT_GENOME000435_01097	102469
GUT_GENOME000435_01098	102469
GUT_GENOME000435_01101	102469
GUT_GENOME000435_01103	102469
GUT_GENOME000435_01116	102469
GUT_GENOME000435_01119	102469
GUT_GENOME000435_01120	102469
GUT_GENOME000435_01125	102469
GUT_GENOME000435_01126	102469
GUT_GENOME000435_01127	102469
GUT_GENOME000435_01128	102469
GUT_GENOME000435_01157	102469
GUT_GENOME000435_01159	102469
GUT_GENOME000435_01160	102469
GUT_GENOME000435_01166	102469
GUT_GENOME000435_01169	102469
GUT_GENOME000435_01170	102469
GUT_GENOME000435_01178	102469
GUT_GENOME000435_01179	102469
GUT_GENOME000435_01182	102469
GUT_GENOME000435_01183	102469
GUT_GENOME000435_01184	102469
GUT_GENOME000435_01187	102469
GUT_GENOME000435_01197	102469
GUT_GENOME000435_01199	102469
GUT_GENOME000435_01207	102469
GUT_GENOME000435_01209	102469
GUT_GENOME000435_01211	102469
GUT_GENOME000435_01213	102469
GUT_GENOME000435_01228	102469
GUT_GENOME000435_01231	102469
GUT_GENOME000435_01235	102469
GUT_GENOME000435_01236	102469
GUT_GENOME000435_01238	102469
GUT_GENOME000435_01252	102469
GUT_GENOME000435_01254	102469
GUT_GENOME000435_01269	102469
GUT_GENOME000435_01271	102469
GUT_GENOME000435_01273	102469
GUT_GENOME000435_01283	102469
GUT_GENOME000435_01304	102469
